Sample,C,H,O,N,S,P,Calculated.m.z,AI,AI_Mod,DBE_1,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,delGcox0,delGd0,delGcat0,delGan0,delGdis0,lambda0,delGcox,delGd,delGcat,delGan,delGdis,lambda,Dataset,global_dataset,sampleName,coreMSname,type,date_utc_YYYYMMDD,Latitude,Longitude,depth_m,N_mgL,N_species,N_value2,N_species2,N_units2,N_value3,N_species3,N_units3,N_value4,N_species4,N_units4,P_pool,P_species,P_units,C_mgL,C_species,GHG,GHG_species,GHG_units,DO_mgL,BDOC_%_mean,BDOC_sd,chla_ugL,bacterial_activity,bact_act_units,Respiration_mgDO_hr_L_sediment,Extraction_Efficiency(%;assumed_or_measured),Instrument(t),TARGET_carbon_normalization(ugCL-1)
S19S_0034_Sed_Field_ICR.M_p2.corems,16.4503657911639,23.7510964921406,5.7403963345207,0.221964421121228,0.447486581462448,0,329.566468850216,0.0916696577102429,0.196538749958943,5.6857997556542,-0.054596578866499,-0.724047581450176,78.3572614187627,329.19846746708,0.230432373854205,-0.633588119956585,0.35870801372954,1.45368036686583,0.0146680778046084,0,78.3572614187627,1297.17602301628,-8092.62424838965,-47.8131558330278,466.851963725705,0.0565408176372469,-147.312275440615,-2425.99432800721,-8758.89006341333,-58.1709815113209,465.285909633998,0.0504327897255071,S19S,S19S,S19S_0034_Sed_Field_ICR-M,S19S_0034_Sed_Field_ICR.M_p2.corems,sediment,20190805,35.8677,-106.5233,,,,,,,,,,,,,,,,23.8,NPOC,,,,,,,,,,-8,,,
S19S_0034_Sed_Field_ICR.U_p2.corems,16.4091701318374,25.1898963545609,5.99433734149566,0.190423925405862,0.43361138095181,0,333.698661387076,0.0414173121456957,0.120591594204011,4.90943391725992,-1.08490342423574,-1.70893873059341,81.2575212811168,333.326043428239,0.224791118441501,-0.735351623898839,0.362010610207819,1.55416351116716,0.0119177868099731,0,81.2575212811168,1324.71068225307,-8174.13162291837,-49.0252423253146,467.858646627679,0.0553152987854777,-148.595041346376,-2433.01881375492,-8839.45730945981,-58.4889622172345,465.313075719105,0.0495615923647587,S19S,S19S,S19S_0034_Sed_Field_ICR-U,S19S_0034_Sed_Field_ICR.U_p2.corems,sediment,20190805,35.8677,-106.5233,,,,,,,,,,,,,,,,15.26,NPOC,,,,,,,,,,-27.46,,,
S19S_0035_Sed_Field_ICR.D_p2.corems,16.9936601211315,26.1173817311951,5.55181649510346,0.277178735316073,0.237574460920257,0,329.516328746141,0.0513971835685256,0.155658015801627,5.07355862319204,-0.478257871911428,-0.993011068147758,82.4686524039858,329.148384971004,0.204867179298259,-0.777847452771429,0.33865586227487,1.54013889102944,0.0195164125924639,0,82.4686524039858,1415.36901828042,-8609.01811711297,-53.5667518713061,467.261094287421,0.0523445897084296,-148.126803510413,-2525.50868376391,-9286.39780864912,-62.1824252965824,465.265598597365,0.0471151113115785,S19S,S19S,S19S_0035_Sed_Field_ICR-D,S19S_0035_Sed_Field_ICR.D_p2.corems,sediment,20190812,32.42735,-110.757838,,,,,,,,,,,,,,,,23.76,NPOC,,,,,,,,,,-12.66,,,
S19S_0035_Sed_Field_ICR.M_p1.corems,18.3482316680061,26.0209871160221,8.03696860400132,0.192989908516247,0.10506888001321,0,380.008453965168,0.0378263890783896,0.170898557987797,6.43423306425309,-1.60273553974822,-1.90079432827767,74.3428975214221,379.584116300602,0.271211375163217,-0.492733246365679,0.443002461676484,1.42474558776575,0.011441378642231,0,74.3428975214221,1367.39972862043,-8763.65568099823,-31.1326624074038,470.587772870091,0.0543349903742908,-144.889175157712,-2660.39435492585,-9493.22527190661,-40.1621594785603,465.26401647284,0.0483316740474231,S19S,S19S,S19S_0035_Sed_Field_ICR-M,S19S_0035_Sed_Field_ICR.M_p1.corems,sediment,20190812,32.42735,-110.757838,,,,,,,,,,,,,,,,7.76,NPOC,,,,,,,,,,-7.65,,,
S19S_0035_Sed_Field_ICR.U_p2.corems,17.0496224629346,24.5698624188678,7.36343777930191,0.317632715393346,0.226092639529861,0,357.804358376784,0.0359827984775598,0.159312496380514,5.92350761119738,-1.43993016810454,-1.98365552302775,73.631854249262,357.40481698396,0.257341939415762,-0.467784359623228,0.444862665865,1.44353007278548,0.020964464428811,0,73.631854249262,1268.57248241315,-8136.62888370478,-29.5210815820639,470.555098530477,0.0592922419176806,-144.451540658273,-2470.88653757339,-8814.1694510028,-38.4997029767261,465.376698671651,0.0527789125144283,S19S,S19S,S19S_0035_Sed_Field_ICR-U,S19S_0035_Sed_Field_ICR.U_p2.corems,sediment,20190812,32.42735,-110.757838,,,,,,,,,,,,,,,,9.27,NPOC,,,,,,,,,,-11.52,,,
S19S_0036_Sed_Field_ICR.D_p1.corems,18.0750027804193,29.7283509567679,6.94313347930968,0.385531664617203,0.305176430449099,0,372.064311273817,0.0212617001092932,0.0976418319068418,4.40359313434393,-2.53954034496575,-3.23024844003206,83.5139023840018,371.64885325522,0.23275581454591,-0.814522890666725,0.377915009144558,1.67205009535465,0.02267212137303,0,83.5139023840018,1491.06404774615,-9109.32590036029,-58.8601906777284,466.997784603724,0.048102554814418,-148.565635137903,-2678.91038516232,-9828.28122965565,-67.6107406973317,465.275064525763,0.0433333236926721,S19S,S19S,S19S_0036_Sed_Field_ICR-D,S19S_0036_Sed_Field_ICR.D_p1.corems,sediment,20190805,46.372515,-119.271902,,,,,,,,,,,,,,,,19.87,NPOC,,,,,,,,,,-41.22,,,
S19S_0036_Sed_Field_ICR.M_p2.corems,16.8802863424998,26.9906260937509,5.81884015712672,0.309188629460898,0.245623449784393,0,334.012521367302,0.0332563925574033,0.118535886705985,4.5395676103548,-1.27927254677192,-1.83408462601721,83.0812115088581,333.639553864209,0.204542059120581,-0.799340754696773,0.355327079112879,1.60425444691909,0.0218977864571435,0,83.0812115088581,1415.0040567118,-8581.59498020884,-54.2897842767866,467.460679858115,0.0530751009328885,-148.320504071035,-2511.34001848931,-9253.48762329673,-62.6474836037604,465.476945582186,0.0478600826252203,S19S,S19S,S19S_0036_Sed_Field_ICR-M,S19S_0036_Sed_Field_ICR.M_p2.corems,sediment,20190805,46.372515,-119.271902,,,,,,,,,,,,,,,,13.93,NPOC,,,,,,,,,,-4.84,,,
S19S_0036_Sed_Field_ICR.U_p2.corems,16.5209650009151,26.1367270618421,5.22065781996138,0.256097205253725,0.39778536857079,0,323.393697594328,0.0271949394661506,0.120120423647807,4.58065007262087,-0.640007747340501,-1.29389032116502,83.7776846492291,323.032593736166,0.200731123856533,-0.823778408744879,0.32633455004332,1.58323552005943,0.0196703761684359,0,83.7776846492291,1398.96333802215,-8445.47274042212,-55.6936535018941,467.780838129117,0.0535018352936552,-149.073173545268,-2471.6875851488,-9111.20977482822,-64.408006526412,465.529739652956,0.0481568790959445,S19S,S19S,S19S_0036_Sed_Field_ICR-U,S19S_0036_Sed_Field_ICR.U_p2.corems,sediment,20190805,46.372515,-119.271902,,,,,,,,,,,,,,,,16.05,NPOC,,,,,,,,,,-16.74,,,
S19S_0037_Sed_Field_ICR.D_p15.corems,18.8395185521888,28.6932177481321,6.40739646621656,0.317400807452152,0.410667511634468,0,374.044926513773,0.0528110176625858,0.147143758718074,5.65161008184882,-0.755786384367743,-1.48385470345436,81.5181006836776,373.62724399174,0.243511518756252,-0.74449476083079,0.348978255421432,1.54294164902463,0.0192601442458527,0,81.5181006836776,1538.01225874408,-9441.32970101768,-54.4391245720131,467.116575083762,0.0484543152288279,-148.080239577651,-2792.81443068184,-10197.7672374288,-63.8298288657473,465.234743987607,0.0434720202632562,S19S,S19S,S19S_0037_Sed_Field_ICR-D,S19S_0037_Sed_Field_ICR.D_p15.corems,sediment,20190812,39.8577967,-75.7830393,,,,,,,,,,,,,,,,16.06,NPOC,,,,,,,,,,-7.5,,,
S19S_0037_Sed_Field_ICR.M_p15.corems,17.560619458154,26.8444583789866,5.83742261689421,0.413748570533645,0.573680713317101,0,354.279262902403,0.0663093564747226,0.144046343888301,5.34526455392751,-0.492158062966697,-1.47958734681744,80.7200760691832,353.883685610549,0.237230950210984,-0.716493897164319,0.342666533391917,1.54105015205237,0.0247614250326144,0,80.7200760691832,1423.16402452513,-8765.89302968721,-55.8100761484548,466.429663530736,0.050336327666542,-147.983791121157,-2601.94738643824,-9473.89717251919,-65.8944341751677,465.180242320817,0.0450461507005017,S19S,S19S,S19S_0037_Sed_Field_ICR-M,S19S_0037_Sed_Field_ICR.M_p15.corems,sediment,20190812,39.8577967,-75.7830393,,,,,,,,,,,,,,,,41.86,NPOC,,,,,,,,,,-14.69,,,
S19S_0037_Sed_Field_ICR.U_p2.corems,17.1180123666305,26.8046479829413,5.70448786698223,0.29021468904637,0.134618131312853,0,331.033981709245,0.0487442311549034,0.14052195700013,4.86079571968308,-0.843692147299137,-1.26852496765836,83.4456337804464,330.664340251929,0.199047850955468,-0.812127501068294,0.342427412846544,1.57171299032748,0.0196189038673879,0,83.4456337804464,1438.50621540536,-8714.26811865885,-54.9063738301974,467.025273308477,0.05112365922767,-148.304460040995,-2544.50270459077,-9391.98182281368,-63.0785714945699,465.315408842089,0.0461421194858323,S19S,S19S,S19S_0037_Sed_Field_ICR-U,S19S_0037_Sed_Field_ICR.U_p2.corems,sediment,20190812,39.8577967,-75.7830393,,,,,,,,,,,,,,,,21.11,NPOC,,,,,,,,,,-14.12,,,
S19S_0038_Sed_Field_ICR.D_p2.corems,17.2241145118235,26.0364338638212,5.82942117289355,0.306795278231516,0.359999943172402,0,340.969382140972,0.0508686356475285,0.161066870842772,5.35929521902866,-0.470125953864886,-1.13692117526881,80.7189182197865,340.588654450247,0.223024398511336,-0.716453270869705,0.348059401133037,1.51546844654731,0.020567033845246,0,80.7189182197865,1401.62447027731,-8616.86692501303,-52.0926968877616,467.805937459466,0.0535717216550124,-147.676582983206,-2550.24945145692,-9307.16222899966,-61.4268075707824,465.360670563887,0.0479488616126223,S19S,S19S,S19S_0038_Sed_Field_ICR-D,S19S_0038_Sed_Field_ICR.D_p2.corems,sediment,20190812,39.8594333,-75.7839486,,,,,,,,,,,,,,,,17,NPOC,,,,,,,,,,-7.06,,,
S19S_0038_Sed_Field_ICR.M_p2.corems,19.7188832250908,28.4538199545479,7.26693745982116,0.438396204920633,0.318884023213636,0,396.864115584808,0.0406553130262224,0.151033992364887,6.71117135027716,-0.555766109543995,-1.31304633767826,78.7728353463485,396.420976238165,0.27227738633681,-0.648169661275386,0.372825179329873,1.503432505802,0.0244025293179752,0,78.7728353463485,1530.10782712389,-9618.54059623751,-41.4979028346338,471.863950976597,0.0514533611757203,-146.645533504415,-2882.47023838238,-10401.6107967658,-50.0942249834708,466.073648033376,0.0460543572716899,S19S,S19S,S19S_0038_Sed_Field_ICR-M,S19S_0038_Sed_Field_ICR.M_p2.corems,sediment,20190812,39.8594333,-75.7839486,,,,,,,,,,,,,,,,8.56,NPOC,,,,,,,,,,-3.59,,,
S19S_0038_Sed_Field_ICR.U_p15.corems,18.3790676308969,26.658849700663,8.30767950607929,0.369976326546521,0.245623372126038,0,392.323509300285,0.030996400533136,0.143914774912295,6.23463094383868,-2.07304856224061,-2.68864826091317,73.6996130819011,391.885419322447,0.284730525932465,-0.470161862522848,0.451176639255672,1.47116169519168,0.0236023137085851,0,73.6996130819011,1348.86375463455,-8709.50364940486,-32.7737661212179,470.071564439791,0.0543356678909722,-144.467523725384,-2655.04274225483,-9438.84966008309,-42.0069524232253,465.478591111196,0.0484454347998518,S19S,S19S,S19S_0038_Sed_Field_ICR-U,S19S_0038_Sed_Field_ICR.U_p15.corems,sediment,20190812,39.8594333,-75.7839486,,,,,,,,,,,,,,,,10.02,NPOC,,,,,,,,,,-10.78,,,
S19S_0039_Sed_Field_ICR.D_p2.corems,15.7978010674651,24.4930811237845,6.49447516178339,0.317673904367013,0.270915203425971,0,330.239783620503,0.0332528929847487,0.130136314254422,4.7100974577564,-1.78437770402699,-2.37296681181998,77.2311238185332,329.8710198024,0.223997890269877,-0.594074519948535,0.433833445534162,1.56435640414675,0.0222521971556316,0,77.2311238185332,1237.8718467557,-7745.65742329844,-37.240310040543,470.033605350715,0.0623194720343648,-146.100932950972,-2316.08346195382,-8374.97210269203,-45.9342703755572,465.352408736672,0.0555275908336165,S19S,S19S,S19S_0039_Sed_Field_ICR-D,S19S_0039_Sed_Field_ICR.D_p2.corems,sediment,20190805,35.966194,-84.359197,,,,,,,,,,,,,,,,16.43,NPOC,,,,,,,,,,-1671.03,,,
S19S_0039_Sed_Field_ICR.M_p1.corems,16.7859044981624,25.8280719595402,5.50064989126355,0.182637469804914,0.361847213913061,0,328.562671147074,0.0367460918086301,0.147695291341586,4.96318725329476,-0.537462637968793,-1.08194732168677,82.7657924721646,328.195790453324,0.209569166868054,-0.788273420075953,0.335343981341433,1.54018379454082,0.0127826849754732,0,82.7657924721646,1398.51225342271,-8505.24593104877,-53.4224742404176,468.182213537175,0.0530095467364662,-148.84375732646,-2503.53581173705,-9183.06744798788,-62.4431692207306,465.294067436548,0.0474997993819565,S19S,S19S,S19S_0039_Sed_Field_ICR-M,S19S_0039_Sed_Field_ICR.M_p1.corems,sediment,20190805,35.966194,-84.359197,,,,,,,,,,,,,,,,12.78,NPOC,,,,,,,,,,-11.12,,,
S19S_0039_Sed_Field_ICR.U_p2.corems,16.9029291422315,25.6915369010042,6.14443124040353,0.234113786864275,0.318640544058082,0,339.466011092744,0.0463611155132051,0.14551872234284,5.17421758516157,-0.970213655241975,-1.52296798616433,80.0668697500971,339.086953801982,0.224723078215722,-0.693574377196392,0.379916190121985,1.53630716568608,0.0151475832119931,0,80.0668697500971,1363.04360846398,-8415.04236065837,-44.0270003413198,469.437779421597,0.0557899789611364,-147.556393593127,-2498.98376517273,-9093.75651266774,-52.787903792177,465.346546527081,0.0498506660389893,S19S,S19S,S19S_0039_Sed_Field_ICR-U,S19S_0039_Sed_Field_ICR.U_p2.corems,sediment,20190805,35.966194,-84.359197,,,,,,,,,,,,,,,,12.11,NPOC,,,,,,,,,,-1694.52,,,
S19S_0040_Sed_Field_ICR.M_p15.corems,17.3594853563178,27.6052378339044,5.50622993871282,0.295164941827284,0.423192091703521,0,340.863019399253,0.0296143934305134,0.118873651241029,4.70444891027934,-0.801781028433483,-1.52013806196429,84.5538518191517,340.482408745018,0.210788504200586,-0.851012344531632,0.322356902718357,1.59605422954166,0.0173388579705771,0,84.5538518191517,1470.31258699228,-8875.26259776714,-55.895050589368,467.449583506909,0.0489136792328119,-149.488940013152,-2596.44341163689,-9573.95593311212,-64.5074210471833,465.25412102499,0.0440313670404856,S19S,S19S,S19S_0040_Sed_Field_ICR-M,S19S_0040_Sed_Field_ICR.M_p15.corems,sediment,20190805,39.087889,-96.584725,,,,,,,,,,,,,,,,18.92,NPOC,,,,,,,,,,-60.88,,,
S19S_0040_Sed_Field_ICR.U_p2.corems,16.8619278069416,26.6656446217923,5.6623994678598,0.242480235064969,0.372048210766701,0,334.070377883191,0.0287225976376316,0.124465490280665,4.65034561357801,-1.01205385428178,-1.62658230011345,83.0094953529776,333.69734897859,0.210086847702354,-0.796824398350082,0.347460228989448,1.58291473912916,0.0160708895439523,0,83.0094953529776,1412.0495406999,-8567.5817126733,-54.3376213978315,468.00248301301,0.0532157224535515,-148.811977715944,-2515.75349085851,-9246.45727354397,-63.2183847685058,465.253153344409,0.0477456582223034,S19S,S19S,S19S_0040_Sed_Field_ICR-U,S19S_0040_Sed_Field_ICR.U_p2.corems,sediment,20190805,39.087889,-96.584725,,,,,,,,,,,,,,,,24.52,NPOC,,,,,,,,,,-1890.34,,,
S19S_0041_Sed_Field_ICR.D_p2.corems,17.0222270650691,26.3898104882934,5.58550948053718,0.148192183259585,0.286049741682173,0,330.416255912283,0.0362227348825684,0.137977070839623,4.90141791255213,-0.684091567985035,-1.11833349292679,83.9085843146372,330.047309040487,0.205660216693892,-0.828371379460954,0.331927534628671,1.55596977820059,0.00998542761912933,0,83.9085843146372,1431.20058360483,-8667.96530664802,-54.27935686411,468.090152603117,0.0509070278244451,-149.233257769621,-2542.25342202678,-9353.57663965738,-62.9284503444382,465.226972562361,0.045736516878535,S19S,S19S,S19S_0041_Sed_Field_ICR-D,S19S_0041_Sed_Field_ICR.D_p2.corems,sediment,20190805,44.299994,-120.858196,,,,,,,,,,,,,,,,9.88,NPOC,,,,,,,,,,-4.81,,,
S19S_0041_Sed_Field_ICR.M_p2.corems,17.4478776566099,26.7193688206106,6.04978884045398,0.376373508958044,0.31965064415628,0,347.551839304776,0.0590204453297766,0.142655013301702,5.27638000078361,-0.773408839670363,-1.46943299278469,80.9993863015042,347.163749420221,0.224822465385735,-0.726294256193127,0.355209956423663,1.53829991566398,0.0221346827131013,0,80.9993863015042,1418.37104844228,-8723.97639353872,-48.03351773682,467.427797806542,0.0522483255242134,-147.606533805614,-2578.37310586098,-9418.81986785707,-56.6901762308713,465.230567990479,0.0469545761075487,S19S,S19S,S19S_0041_Sed_Field_ICR-M,S19S_0041_Sed_Field_ICR.M_p2.corems,sediment,20190805,44.299994,-120.858196,,,,,,,,,,,,,,,,18.17,NPOC,,,,,,,,,,-88.82,,,
S19S_0041_Sed_Field_ICR.U_p2.corems,17.3221742409976,26.5292468921937,6.03367551010802,0.175679590906318,0.247188214586314,0,340.466951593272,0.0376424107360884,0.144215036179679,5.145390590354,-0.888284919754023,-1.31115272524665,82.3386600180369,340.086778727163,0.216904358181614,-0.773286316422339,0.352655163099344,1.53983887521942,0.0107308714127274,0,82.3386600180368,1427.58080582961,-8725.35751931246,-49.7003143367446,468.885925922676,0.0513560235316562,-148.477899508408,-2572.7122788144,-9420.30199985821,-58.2866609921114,465.301286113191,0.0460387602446313,S19S,S19S,S19S_0041_Sed_Field_ICR-U,S19S_0041_Sed_Field_ICR.U_p2.corems,sediment,20190805,44.299994,-120.858196,,,,,,,,,,,,,,,,11.62,NPOC,,,,,,,,,,-48.64,,,
S19S_0042_Sed_Field_ICR.D_p2.corems,17.039399697249,24.4752366450488,6.77332758271081,0.211840353847658,0.244944737234374,0,347.268879096161,0.0379618238750295,0.178808992942171,5.90770155164842,-0.865626031062373,-1.32241112214441,76.596309709625,346.881108466307,0.244162414469923,-0.571800340688589,0.401712812057212,1.44743272946246,0.0143578676383725,0,76.596309709625,1306.86617363716,-8260.86929179758,-37.8952954937309,471.0091473509,0.0562532228678873,-146.026867204671,-2490.07836183128,-8942.9814455167,-47.0838825950806,465.399490987575,0.0500180327970751,S19S,S19S,S19S_0042_Sed_Field_ICR-D,S19S_0042_Sed_Field_ICR.D_p2.corems,sediment,20190805,25.40976,-80.96434,,,,,,,,,,,,,,,,31.73,NPOC,,,,,,,,,,-19.26,,,
S19S_0042_Sed_Field_ICR.M_p2.corems,16.7437490700961,25.7118154210244,5.92528689059199,0.257982863005066,0.291602275911633,0,333.54086326862,0.0316730076217857,0.147373129482159,5.01683279108637,-0.908454099505603,-1.4580392384223,81.3757821700495,333.168419803473,0.216007619418972,-0.739501128773662,0.360400083929601,1.55004513204661,0.0180771924048293,0,81.3757821700495,1366.01459114835,-8388.05608840182,-49.6616111528766,469.024046970539,0.0537058455990341,-147.926519153093,-2479.80066442642,-9058.37644068454,-58.4016122020777,465.454715123472,0.0481447869729082,S19S,S19S,S19S_0042_Sed_Field_ICR-M,S19S_0042_Sed_Field_ICR.M_p2.corems,sediment,20190805,25.40976,-80.96434,,,,,,,,,,,,,,,,Above_Range_Greater_Than_22,NPOC,,,,,,,,,,-31.19,,,
S19S_0042_Sed_Field_ICR.U_p2.corems,16.7005151257015,24.3536873594548,6.7478023937836,0.255141915290462,0.207916655318957,0,342.093981106319,0.042443411524317,0.176380589564369,5.65124240361937,-1.09655999016425,-1.55961856077367,76.7385544043869,341.711984540845,0.238042411838476,-0.576791382610072,0.407469131099325,1.47152087085064,0.0179726919814349,0,76.7385544043869,1282.83053226808,-8103.0405088636,-38.6209386378194,470.710968578819,0.0574065296390951,-145.874482694125,-2438.15775442117,-8768.40344350809,-47.6211105973058,465.470256413987,0.051148436734706,S19S,S19S,S19S_0042_Sed_Field_ICR-U,S19S_0042_Sed_Field_ICR.U_p2.corems,sediment,20190805,25.40976,-80.96434,,,,,,,,,,,,,,,,Above_Range_Greater_Than_22,NPOC,,,,,,,,,,-50.32,,,
S19S_0043_Sed_Field_ICR.D_p2.corems,16.9222283464818,27.4547702452906,6.26703974518787,0.342287813384032,0.349134967562993,0,345.925483588893,0.0315259709457233,0.127441698401622,4.36598713052856,-1.90105261465931,-2.59247539560633,82.3143572226216,345.539220619553,0.219274055917189,-0.772433586758653,0.374195245690332,1.6245415274144,0.0204579939305029,0,82.3143572226216,1396.4837546125,-8530.06292009134,-53.8857664044483,468.845292758031,0.052722313748545,-148.345066729775,-2511.54335092704,-9206.4445507935,-62.7832582594467,465.275527416044,0.047164718576094,S19S,S19S,S19S_0043_Sed_Field_ICR-D,S19S_0043_Sed_Field_ICR.D_p2.corems,sediment,20190805,43.14501,-89.472992,,,,,,,,,,,,,,,,21.79,NPOC,,,,,,,,,,-19.4,,,
S19S_0043_Sed_Field_ICR.M_p2.corems,16.1736975316112,25.3985119339649,6.57856366373395,0.239531334156311,0.269614383226296,0,335.872219325335,0.0294754140079552,0.121318622605738,4.59420723170682,-1.98435643202713,-2.49350214940973,79.5025828786569,335.49716838153,0.223831492941899,-0.673774837847612,0.415459821652865,1.59374597773889,0.017112181450858,0,79.5025828786569,1288.30547352706,-7999.32027125731,-42.7214211754621,469.264192954205,0.057581642639435,-147.256259455188,-2382.73885730773,-8646.72358234027,-51.4617374284843,465.541451617241,0.0515829952615945,S19S,S19S,S19S_0043_Sed_Field_ICR-M,S19S_0043_Sed_Field_ICR.M_p2.corems,sediment,20190805,43.14501,-89.472992,,,,,,,,,,,,,,,,9.84,NPOC,,,,,,,,,,-29.33,,,
S19S_0043_Sed_Field_ICR.U_p2.corems,16.8637392761258,24.2740454853334,7.21273213950567,0.252229371871298,0.178852145294045,0,350.438880279776,0.0405205970481356,0.171616355383489,5.8528312193948,-1.35990092011088,-1.79098243727622,74.6065119573007,350.047567106876,0.249543779666339,-0.50198287569476,0.434469720419285,1.44510593475915,0.0173102758440463,0,74.6065119573007,1265.80785915381,-8084.50507199111,-32.4763730032741,471.121788005648,0.0592673368386892,-144.971780208611,-2449.08083689284,-8755.34456719625,-41.4943107833605,465.449200063045,0.0526919228374974,S19S,S19S,S19S_0043_Sed_Field_ICR-U,S19S_0043_Sed_Field_ICR.U_p2.corems,sediment,20190805,43.14501,-89.472992,,,,,,,,,,,,,,,,8.22,NPOC,,,,,,,,,,,,,
